439,1515.5,1516,0,1371,145
440,1520.3636363636363,1519,12799,1375,144
441,1522.5,1523,0,1378,145
442,1524.9,1526,1,1381,145
443,1527.5,1530,2,1384,146
444,1529.6,1533,3,1387,146
445,1531.9,1537,5,1390,147
446,1535.1,1540,5,1393,147
447,1537.8,1544,6,1396,148
448,1540.4,1547,7,1400,147
449,1543.6,1551,7,1403,148
450,1547.5,1554,6,1406,148
451,1549.4166666666667,1558,9,1409,149
452,1557.7,1561,3,1412,149
453,1560.7,1565,4,1415,150
454,1563.3,1568,5,1418,150
455,1565.7,1571,5,1421,150
456,1580.4,1575,12795,1425,150
457,1576.3,1578,2,1428,150
458,1582.2,1582,0,1431,151
459,1586.1,1585,12799,1434,151
460,1590.4,1589,12799,1437,152
461,1594.0,1592,12798,1440,152
462,1597.4,1595,12798,1443,152
463,1600.5,1599,12798,1446,153
464,1603.3,1602,12799,1450,152
465,1606.7,1605,12798,1453,152
466,1609.6,1609,12799,1456,153
467,1613.0,1612,12799,1459,153
468,1617.2,1616,12799,1462,154
469,1624.1,1619,12795,1465,154
470,1628.6363636363637,1623,12794,1468,155
471,1634.3,1626,12792,1471,155
472,1636.7,1630,12793,1475,155
473,1639.3,1633,12794,1478,155
474,1641.9,1637,12795,1481,156
475,1647.1,1640,12793,1484,156
476,1652.4,1643,12791,1487,156
477,1656.2,1647,12791,1490,157
478,1659.6,1650,12790,1493,157
479,1662.0,1654,12792,1496,158
480,1665.0,1657,12792,1500,157
481,1667.9,1661,12793,1503,158
482,1670.4,1664,12794,1506,158
483,1672.4,1668,12796,1509,159
484,1674.6,1671,12796,1512,159
485,1677.2,1675,12798,1515,160
486,1679.6,1678,12798,1518,160
487,1683.9,1682,12798,1521,161
488,1685.5833333333333,1686,0,1525,161
489,1693.1,1689,12796,1528,161
490,1695.5,1693,12798,1531,162
491,1697.4,1696,12799,1534,162
492,1699.6,1700,0,1537,163
493,1705.7,1703,12797,1540,163
494,1711.9,1707,12795,1543,164
495,1715.6,1710,12794,1546,164
496,1719.0,1714,12795,1550,164
497,1721.5,1717,12796,1553,164
498,1723.7,1721,12797,1556,165
499,1726.2,1724,12798,1559,165
500,1728.5,1728,0,1562,166
501,1730.8,1731,0,1565,166
502,1733.3,1735,2,1568,167
503,1736.0,1738,2,1571,167
504,1738.7,1742,3,1575,167
505,1742.1,1745,3,1578,167
506,1745.6666666666667,1749,3,1581,168
507,1755.0,1753,12798,1584,169
508,1757.6,1756,12798,1587,169
509,1760.5,1760,0,1590,170
510,1762.9,1763,0,1593,170
511,1767.0,1767,0,1596,171
512,1771.8,1770,12798,1600,170
513,1774.8,1774,12799,1603,171
514,1777.8,1777,12799,1606,171
515,1780.6,1781,0,1609,172
516,1783.1,1784,1,1612,172
517,1785.8,1788,2,1615,173
518,1788.2,1791,3,1618,173
519,1790.6,1795,4,1621,174
520,1793.4,1798,5,1625,173
521,1795.9,1802,6,1628,174
522,1798.6,1805,6,1631,174
523,1802.4,1809,7,1634,175
524,1808.3,1812,4,1637,175
525,1807.0,1816,9,1640,176
526,1816.6,1819,2,1643,176
527,1819.0,1823,4,1646,177
528,1821.3,1826,5,1650,176
529,1841.5263157894738,1830,12788,1653,177
530,1833.6,1833,12799,1656,177
531,1839.0,1837,12798,1659,178
532,1843.5,1840,12796,1662,178
533,1846.2,1843,12797,1665,178
534,1849.2,1847,12798,1668,179
535,1852.2,1850,12798,1671,179
536,1855.9,1854,12798,1675,179
537,1859.5,1857,12798,1678,179
538,1862.9,1860,12797,1681,179
539,1865.8,1864,12798,1684,180
540,1868.5,1867,12798,1687,180
541,1871.4,1871,0,1690,181
542,1876.0,1874,12798,1693,181
543,1878.3333333333333,1878,0,1696,182
544,1889.7,1881,12791,1700,181
545,1892.6,1885,12792,1703,182
546,1895.4,1888,12793,1706,182
547,1907.0,1892,12785,1709,183
548,1904.3,1895,12791,1712,183
549,1908.6,1899,12790,1715,184
550,1912.0,1902,12790,1718,184
551,1915.2,1906,12791,1721,185
552,1918.0,1909,12791,1725,184
553,1920.8,1913,12792,1728,185
554,1923.3,1916,12793,1731,185
555,1925.7,1919,12793,1734,185
556,1927.8,1923,12795,1737,186
557,1930.3,1926,12796,1740,186
558,1933.1,1930,12797,1743,187
559,1935.7,1934,12798,1746,188
560,1938.9,1937,12798,1750,187
561,1943.7,1941,12797,1753,188
562,1948.2,1944,12796,1756,188
563,1950.7,1948,12797,1759,189
564,1953.0,1951,12798,1762,189
565,1965.2666666666667,1955,12790,1765,190
566,1963.1,1958,12795,1768,190
567,1969.4,1962,12793,1771,191
568,1972.6,1965,12792,1775,190
569,1974.7,1969,12794,1778,191
570,1976.8,1972,12795,1781,191
571,1979.1,1976,12797,1784,192
572,1981.7,1979,12797,1787,192
573,1984.4,1983,12799,1790,193
574,1987.0,1986,12799,1793,193
575,1989.4,1990,1,1796,194
576,1991.6,1993,1,1800,193
577,1993.8,1996,2,1803,193
578,1996.3,2000,4,1806,194
579,2000.3636363636363,2003,3,1809,194
580,2002.7692307692307,2007,4,1812,195
581,2012.7,2011,12798,1815,196
582,2015.2,2014,12799,1818,196
583,2018.1,2018,0,1821,197
584,2022.6,2021,12798,1825,196
585,2027.6,2024,12796,1828,196
586,2030.6,2028,12797,1831,197
587,2033.4,2031,12798,1834,197
588,2035.7,2035,12799,1837,198
589,2038.5,2038,0,1840,198
590,2040.9,2042,1,1843,199
591,2043.4,2045,2,1846,199
592,2046.1,2049,3,1850,199
593,2048.5,2052,4,1853,199
594,2051.0,2056,5,1856,200
595,2054.0,2059,5,1859,200
596,2057.4,2062,5,1862,200
597,2060.6,2066,5,1865,201
598,2065.1,2069,4,1868,201
599,2064.9166666666665,2073,8,1871,202
600,2073.4,2076,3,1875,201
601,2075.8,2080,4,1878,202
602,2093.6,2083,12789,1881,202
603,2093.8333333333335,2086,12792,1884,202
604,2094.4,2090,12796,1887,203
605,2097.4,2093,12796,1890,203
606,2100.5,2097,12796,1893,204
607,2103.5,2100,12796,1896,204
608,2106.8,2103,12796,1900,203
609,2110.2,2107,12797,1903,204
610,2113.7,2110,12796,1906,204
611,2116.7,2113,12796,1909,204
612,2119.4,2117,12798,1912,205
613,2122.5,2120,12798,1915,205
614,2125.3,2123,12798,1918,205
615,2128.2,2127,12799,1921,206
616,2132.3,2130,12798,1925,205
617,2138.9,2133,12794,1928,205
618,2135.5714285714284,2137,1,1931,206
619,2148.6,2140,12791,1934,206
620,2151.5,2143,12792,1937,206
621,2156.3,2147,12791,1940,207
622,2161.8,2150,12788,1943,207
623,2165.4,2154,12789,1946,208
624,2168.2,2157,12789,1950,207
625,2170.7,2160,12789,1953,207
626,2173.2,2164,12791,1956,208
627,2175.7,2167,12791,1959,208
628,2178.1,2171,12793,1962,209
629,2181.0,2174,12793,1965,209
630,2183.6,2177,12793,1968,209
631,2186.0,2181,12795,1971,210
632,2188.4,2184,12796,1975,209
633,2190.7,2187,12796,1978,209
634,2192.7,2191,12798,1981,210
635,2196.0,2194,12798,1984,210
636,2200.5,2198,12798,1987,211
637,2205.0,2201,12796,1990,211
638,2208.2,2204,12796,1993,211
639,2213.181818181818,2208,12795,1996,212
640,2217.3,2211,12794,2000,211
